"","id","vf1","vf2"
"66",66,0.897369717014953,0.751707342453301
"67",67,0.0112123605795205,0.651473672362044
"68",68,0.477698298869655,0.225986653706059
"69",69,0.233331919880584,0.321881271898746
"70",70,0.638513186713681,0.561047052033246
"71",71,0.449898707214743,0.640753736486658
"72",72,0.937224573688582,0.945113358553499
"73",73,0.777423843741417,0.743317140964791
"74",74,0.9322653952986,0.265713139204308
"75",75,0.0467188863549381,0.768166533671319
"76",76,0.51089826086536,0.257538953563198
"77",77,0.506137025542557,0.8916256648954
"78",78,0.332398968050256,0.816184607567266
"79",79,0.180563494563103,0.148982336744666
"80",80,0.708462652750313,0.407477827509865
"81",81,0.243960021529347,0.308231245959178
"82",82,0.373210001504049,0.246219153748825
"83",83,0.542828315636143,0.254392234608531
"84",84,0.507836608448997,0.431174822384492
"85",85,0.800445242086425,0.730849163141102
"86",86,0.0153396215755492,0.650223041884601
"87",87,0.752433324232697,0.492673309519887
"88",88,0.0539862383157015,0.993340659653768
"89",89,0.999631217680871,0.42583424039185
"90",90,0.253011410357431,0.260580669390038
"91",91,0.287978269159794,0.178006918402389
"92",92,0.340455209370703,0.761683583259583
"93",93,0.306217387784272,0.461594803491607
"94",94,0.0257371866609901,0.737700789701194
"95",95,0.360298201674595,0.788665388245136
"96",96,0.644033472286537,0.939119736431167
"97",97,0.524995156796649,0.517977574607357
"98",98,0.512652382487431,0.096709671895951
"99",99,0.891176645644009,0.774742381181568
"100",100,0.733226105570793,0.428590728901327
"101",101,0.960045482730493,0.444433158496395
"102",102,0.848975990200415,0.900536332977936
"103",103,0.75985455326736,0.636857578065246
"104",104,0.189685767050833,0.523788150865585
"105",105,0.639439634280279,0.518559649819508
"106",106,0.559704220388085,0.677975937025622
"107",107,0.518135051941499,0.502179644769058
"108",108,0.532179571688175,0.289857408963144
"109",109,0.950808644061908,0.657952618785203
"110",110,0.641704379348084,0.356595936231315
"111",111,0.0218709455803037,0.647513005649671
"112",112,0.196409188909456,0.750053778290749
"113",113,0.293980671325698,0.231303682550788
"114",114,0.201207804027945,0.739426464308053
"115",115,0.498728490900248,0.384202147135511
"116",116,0.277532201260328,0.311871254118159
"117",117,0.111107824835926,0.0646109534427524
"118",118,0.811660497682169,0.573444735025987
"119",119,0.921270282240584,0.146794388303533
"120",120,0.217546063940972,0.548883328447118
"121",121,0.336863845121115,0.26894722157158
"122",122,0.392646804451942,0.56998280971311
"123",123,0.768416068749502,0.889796254225075
"124",124,0.0219254593830556,0.283162777544931
"125",125,0.68854950950481,0.22091745538637
"126",126,0.786946311593056,0.603852494154125
"127",127,0.477523226290941,0.978567291516811
"128",128,0.758256780682132,0.16160717443563
"129",129,0.937378214439377,0.889996082289144
"130",130,0.710690973093733,0.347833210835233
"131",131,0.419624994974583,0.200666745658964
"132",132,0.846667836653069,0.347943785134703
"133",133,0.151093974942341,0.552387111121789
"134",134,0.119859569473192,0.501808960922062
"135",135,0.842529252637178,0.434056855738163
"136",136,0.407657307107002,0.733046257635579
"137",137,0.129824243253097,0.87417206610553
"138",138,0.48048192774877,0.196837890893221
"139",139,0.439928631065413,0.686605027876794
"140",140,0.1931565226987,0.0285369257908314
"141",141,0.751024718396366,0.778202137444168
"142",142,0.794135032687336,0.0817310858983546
"143",143,0.0316467199008912,0.524932748638093
"144",144,0.0943994522094727,0.821480643935502
"145",145,0.0287730188574642,0.830341816646978
"146",146,0.0436161390971392,0.312304854858667
"147",147,0.472481590230018,0.911443713819608
"148",148,0.795716438675299,0.460151996929199
"149",149,0.871703381184489,0.0485902854707092
"150",150,0.662595324683934,0.975567108020186
